user_id,month,category,total_expense,income,savings
110,2023-03-01,others,26024.48,138660.0,112635.52
110,2023-03-01,rent,28766.26,138660.0,109893.74
110,2023-03-01,transport,1451.19,138660.0,137208.81
110,2023-03-01,utilities,6678.87,138660.0,131981.13
110,2023-04-01,entertainment,5111.71,138660.0,133548.29
110,2023-04-01,food,12674.51,138660.0,125985.49
110,2023-04-01,health,32754.25,138660.0,105905.75
110,2023-04-01,others,19114.51,138660.0,119545.49
110,2023-04-01,rent,7928.45,138660.0,130731.55
110,2023-04-01,transport,4861.25,138660.0,133798.75
110,2023-04-01,utilities,27824.06,138660.0,110835.94
110,2023-05-01,entertainment,17309.31,138660.0,121350.69
110,2023-05-01,food,10852.23,138660.0,127807.77
110,2023-05-01,health,45356.97,138660.0,93303.03
110,2023-05-01,others,3123.62,138660.0,135536.38
110,2023-05-01,rent,12577.57,138660.0,126082.43
110,2023-05-01,transport,5699.14,138660.0,132960.86
110,2023-05-01,utilities,15114.07,138660.0,123545.93
110,2023-06-01,entertainment,44027.16,138660.0,94632.84
110,2023-06-01,food,15702.74,138660.0,122957.26
110,2023-06-01,health,719.85,138660.0,137940.15
110,2023-06-01,others,1781.07,138660.0,136878.93
110,2023-06-01,rent,13286.02,138660.0,125373.98
110,2023-06-01,transport,6402.34,138660.0,132257.66
110,2023-06-01,utilities,21295.08,138660.0,117364.92
110,2023-07-01,entertainment,7515.57,138660.0,131144.43
110,2023-07-01,food,31594.26,138660.0,107065.74
110,2023-07-01,health,12845.06,138660.0,125814.94
110,2023-07-01,others,886.37,138660.0,137773.63
110,2023-07-01,rent,1944.25,138660.0,136715.75
110,2023-07-01,transport,36067.39,138660.0,102592.61
110,2023-07-01,utilities,7684.41,138660.0,130975.59
110,2023-08-01,entertainment,39348.83,138660.0,99311.17
110,2023-08-01,food,23056.99,138660.0,115603.01
110,2023-08-01,health,8775.96,138660.0,129884.04000000001
110,2023-08-01,others,940.49,138660.0,137719.51
110,2023-08-01,rent,1764.66,138660.0,136895.34
110,2023-08-01,transport,12696.18,138660.0,125963.82
110,2023-08-01,utilities,2602.78,138660.0,136057.22
110,2023-09-01,entertainment,35836.26,138660.0,102823.73999999999
110,2023-09-01,food,20679.06,138660.0,117980.94
110,2023-09-01,health,16975.42,138660.0,121684.58
110,2023-09-01,others,5214.45,138660.0,133445.55
110,2023-09-01,rent,2781.72,138660.0,135878.28
110,2023-09-01,transport,2672.94,138660.0,135987.06
110,2023-09-01,utilities,15718.08,138660.0,122941.92
110,2023-10-01,entertainment,11105.17,138660.0,127554.83
110,2023-10-01,food,16330.9,138660.0,122329.1
110,2023-10-01,health,14923.07,138660.0,123736.93
110,2023-10-01,others,12131.87,138660.0,126528.13
110,2023-10-01,rent,6577.13,138660.0,132082.87
110,2023-10-01,transport,19806.74,138660.0,118853.26
110,2023-10-01,utilities,9449.24,138660.0,129210.76
110,2023-11-01,entertainment,5792.29,138660.0,132867.71
110,2023-11-01,food,28762.7,138660.0,109897.3
110,2023-11-01,health,3690.72,138660.0,134969.28
110,2023-11-01,others,6233.97,138660.0,132426.03
110,2023-11-01,rent,28941.45,138660.0,109718.55
110,2023-11-01,transport,26670.45,138660.0,111989.55
110,2023-11-01,utilities,2088.52,138660.0,136571.48
110,2023-12-01,entertainment,11198.54,138660.0,127461.45999999999
110,2023-12-01,food,35676.44,138660.0,102983.56
110,2023-12-01,health,19555.24,138660.0,119104.76
110,2023-12-01,others,15291.37,138660.0,123368.63
110,2023-12-01,rent,5199.44,138660.0,133460.56
110,2023-12-01,transport,7273.72,138660.0,131386.28
110,2023-12-01,utilities,10825.05,138660.0,127834.95
110,2024-01-01,entertainment,11221.24,138660.0,127438.76
110,2024-01-01,food,0.0,138660.0,138660.0
110,2024-01-01,health,30365.11,138660.0,108294.89
110,2024-01-01,others,5925.17,138660.0,132734.83
110,2024-01-01,rent,18512.81,138660.0,120147.19
110,2024-01-01,transport,10149.01,138660.0,128510.99
110,2024-01-01,utilities,35503.95,138660.0,103156.05
110,2024-02-01,entertainment,1457.09,138660.0,137202.91
110,2024-02-01,food,30310.04,138660.0,108349.95999999999
110,2024-02-01,health,8643.06,138660.0,130016.94
110,2024-02-01,others,21592.29,138660.0,117067.70999999999
110,2024-02-01,rent,36604.2,138660.0,102055.8
110,2024-02-01,transport,8085.75,138660.0,130574.25
110,2024-02-01,utilities,9114.75,138660.0,129545.25
110,2024-03-01,entertainment,40256.88,138660.0,98403.12
110,2024-03-01,food,16904.39,138660.0,121755.61
110,2024-03-01,health,4617.31,138660.0,134042.69
110,2024-03-01,others,2684.04,138660.0,135975.96
110,2024-03-01,rent,9997.92,138660.0,128662.08
110,2024-03-01,transport,1900.99,138660.0,136759.01
110,2024-03-01,utilities,29873.61,138660.0,108786.39
110,2024-04-01,entertainment,6792.23,138660.0,131867.77
110,2024-04-01,food,6463.54,138660.0,132196.46
110,2024-04-01,health,35258.81,138660.0,103401.19
110,2024-04-01,others,17746.71,138660.0,120913.29000000001
110,2024-04-01,rent,17049.81,138660.0,121610.19
110,2024-04-01,transport,13693.34,138660.0,124966.66
110,2024-04-01,utilities,12353.49,138660.0,126306.51
110,2024-05-01,entertainment,488.85,138660.0,138171.15
110,2024-05-01,food,25698.58,138660.0,112961.42
110,2024-05-01,health,20515.5,138660.0,118144.5
110,2024-05-01,others,34616.19,138660.0,104043.81
110,2024-05-01,rent,18386.46,138660.0,120273.54000000001
110,2024-05-01,transport,8675.06,138660.0,129984.94
110,2024-05-01,utilities,1925.09,138660.0,136734.91
110,2024-06-01,entertainment,32585.13,138660.0,106074.87
110,2024-06-01,food,11260.82,138660.0,127399.18
110,2024-06-01,health,25103.21,138660.0,113556.79000000001
110,2024-06-01,others,13573.16,138660.0,125086.84
110,2024-06-01,rent,10650.51,138660.0,128009.49
110,2024-06-01,transport,11013.34,138660.0,127646.66
110,2024-06-01,utilities,10698.24,138660.0,127961.76
110,2024-07-01,entertainment,24059.38,138660.0,114600.62
110,2024-07-01,food,1678.3,138660.0,136981.7
110,2024-07-01,health,6155.67,138660.0,132504.33
110,2024-07-01,others,29918.24,138660.0,108741.76
110,2024-07-01,rent,2825.62,138660.0,135834.38
110,2024-07-01,transport,28434.23,138660.0,110225.77
110,2024-07-01,utilities,12611.47,138660.0,126048.53
110,2024-08-01,entertainment,3757.18,138660.0,134902.82
110,2024-08-01,food,628.97,138660.0,138031.03
110,2024-08-01,health,5533.16,138660.0,133126.84
110,2024-08-01,others,5553.4,138660.0,133106.6
110,2024-08-01,rent,761.74,138660.0,137898.26
110,2024-08-01,transport,51179.61,138660.0,87480.39
110,2024-08-01,utilities,24165.38,138660.0,114494.62
110,2024-09-01,entertainment,12218.6,138660.0,126441.4
110,2024-09-01,food,7528.38,138660.0,131131.62
110,2024-09-01,health,3753.63,138660.0,134906.37
110,2024-09-01,others,12271.62,138660.0,126388.38
110,2024-09-01,rent,39133.81,138660.0,99526.19
110,2024-09-01,transport,2556.89,138660.0,136103.11
110,2024-09-01,utilities,7694.56,138660.0,130965.44
110,2024-10-01,entertainment,26824.36,138660.0,111835.64
110,2024-10-01,food,20396.64,138660.0,118263.36
110,2024-10-01,health,24208.42,138660.0,114451.58
110,2024-10-01,others,18367.22,138660.0,120292.78
110,2024-10-01,rent,7393.18,138660.0,131266.82
110,2024-10-01,transport,3.12,138660.0,138656.88
110,2024-10-01,utilities,2071.87,138660.0,136588.13
110,2024-11-01,entertainment,35970.93,138660.0,102689.07
110,2024-11-01,food,4905.59,138660.0,133754.41
110,2024-11-01,health,6836.29,138660.0,131823.71
110,2024-11-01,others,28395.2,138660.0,110264.8
110,2024-11-01,rent,4189.69,138660.0,134470.31
110,2024-11-01,transport,5524.24,138660.0,133135.76
110,2024-11-01,utilities,15091.7,138660.0,123568.3
110,2024-12-01,entertainment,10046.55,138660.0,128613.45
110,2024-12-01,food,4646.07,138660.0,134013.93
110,2024-12-01,health,37863.16,138660.0,100796.84
110,2024-12-01,others,5817.15,138660.0,132842.85
110,2024-12-01,rent,4951.54,138660.0,133708.46
110,2024-12-01,transport,1565.63,138660.0,137094.37
110,2024-12-01,utilities,35532.02,138660.0,103127.98000000001
110,2025-01-01,entertainment,3516.23,138660.0,135143.77
110,2025-01-01,food,34282.26,138660.0,104377.73999999999
110,2025-01-01,health,10364.17,138660.0,128295.83
110,2025-01-01,others,21622.56,138660.0,117037.44
110,2025-01-01,rent,20700.27,138660.0,117959.73
110,2025-01-01,transport,489.16,138660.0,138170.84
110,2025-01-01,utilities,8838.07,138660.0,129821.93
110,2025-02-01,entertainment,3534.54,138660.0,135125.46
110,2025-02-01,food,5574.19,138660.0,133085.81
110,2025-02-01,health,48144.32,138660.0,90515.68
110,2025-02-01,others,2555.2,138660.0,136104.8
110,2025-02-01,rent,19432.8,138660.0,119227.2
110,2025-02-01,transport,21400.06,138660.0,117259.94
110,2025-02-01,utilities,7929.28,138660.0,130730.72
110,2025-03-01,entertainment,18234.0,138660.0,120426.0
110,2025-03-01,food,33645.77,138660.0,105014.23000000001
110,2025-03-01,health,7021.22,138660.0,131638.78
110,2025-03-01,others,19835.2,138660.0,118824.8
110,2025-03-01,rent,2590.29,138660.0,136069.71
110,2025-03-01,transport,19554.55,138660.0,119105.45
110,2025-03-01,utilities,17148.86,138660.0,121511.14
110,2025-04-01,entertainment,8076.21,138660.0,130583.79
110,2025-04-01,food,12338.95,138660.0,126321.05
110,2025-04-01,health,18080.58,138660.0,120579.42
110,2025-04-01,others,32449.1,138660.0,106210.9
110,2025-04-01,rent,5800.25,138660.0,132859.75
110,2025-04-01,transport,11104.17,138660.0,127555.83
110,2025-04-01,utilities,24148.44,138660.0,114511.56
110,2025-05-01,entertainment,8588.34,138660.0,130071.66
110,2025-05-01,food,29293.91,138660.0,109366.09
110,2025-05-01,health,6226.22,138660.0,132433.78
110,2025-05-01,others,4469.75,138660.0,134190.25
110,2025-05-01,rent,23686.14,138660.0,114973.86
110,2025-05-01,transport,16031.2,138660.0,122628.8
110,2025-05-01,utilities,24331.82,138660.0,114328.18
110,2025-06-01,entertainment,1547.49,138660.0,137112.51
110,2025-06-01,food,10269.47,138660.0,128390.53
110,2025-06-01,health,15977.06,138660.0,122682.94
110,2025-06-01,others,24643.37,138660.0,114016.63
110,2025-06-01,rent,8940.37,138660.0,129719.63
110,2025-06-01,transport,18913.2,138660.0,119746.8
110,2025-06-01,utilities,28690.77,138660.0,109969.23
110,2025-07-01,entertainment,88325.58,138660.0,50334.42
110,2025-07-01,food,6211.69,138660.0,132448.31
110,2025-07-01,health,1251.86,138660.0,137408.14
110,2025-07-01,others,8187.54,138660.0,130472.46
110,2025-07-01,rent,486.71,138660.0,138173.29
110,2025-07-01,transport,3262.89,138660.0,135397.11
110,2025-07-01,utilities,1339.59,138660.0,137320.41
110,2025-08-01,entertainment,7596.57,138660.0,131063.43
110,2025-08-01,food,10517.46,138660.0,128142.54000000001
110,2025-08-01,health,3402.65,138660.0,135257.35
110,2025-08-01,others,10067.35,138660.0,128592.65
110,2025-08-01,rent,42891.22,138660.0,95768.78
110,2025-08-01,transport,13947.05,138660.0,124712.95
110,2025-08-01,utilities,12864.2,138660.0,125795.8
110,2025-09-01,entertainment,2982.23,138660.0,135677.77
110,2025-09-01,food,8514.24,138660.0,130145.76
110,2025-09-01,health,16698.47,138660.0,121961.53
110,2025-09-01,others,32008.97,138660.0,106651.03
110,2025-09-01,rent,6483.45,138660.0,132176.55
110,2025-09-01,transport,24195.31,138660.0,114464.69
110,2025-09-01,utilities,7321.82,138660.0,131338.18
110,2025-10-01,entertainment,784.6,138660.0,137875.4
110,2025-10-01,food,10219.6,138660.0,128440.4
110,2025-10-01,health,34675.74,138660.0,103984.26000000001
110,2025-10-01,others,6824.46,138660.0,131835.54
110,2025-10-01,rent,12329.58,138660.0,126330.42
110,2025-10-01,transport,1389.79,138660.0,137270.21
110,2025-10-01,utilities,29267.2,138660.0,109392.8
111,2022-11-01,entertainment,42834.33,148883.0,106048.67
111,2022-11-01,food,3035.52,148883.0,145847.48
111,2022-11-01,health,46.15,148883.0,148836.85
111,2022-11-01,others,14111.64,148883.0,134771.36
111,2022-11-01,rent,9501.18,148883.0,139381.82
111,2022-11-01,transport,10448.6,148883.0,138434.4
111,2022-11-01,utilities,5310.23,148883.0,143572.77
111,2022-12-01,entertainment,19405.84,148883.0,129477.16
111,2022-12-01,food,6352.39,148883.0,142530.61
111,2022-12-01,health,31540.04,148883.0,117342.95999999999
111,2022-12-01,others,9906.19,148883.0,138976.81
111,2022-12-01,rent,5333.14,148883.0,143549.86
111,2022-12-01,transport,6506.44,148883.0,142376.56
111,2022-12-01,utilities,9907.24,148883.0,138975.76
111,2023-01-01,entertainment,3457.08,148883.0,145425.92
111,2023-01-01,food,6451.61,148883.0,142431.39
111,2023-01-01,health,3157.83,148883.0,145725.17
111,2023-01-01,others,14668.6,148883.0,134214.4
111,2023-01-01,rent,49746.81,148883.0,99136.19
111,2023-01-01,transport,8049.49,148883.0,140833.51
111,2023-01-01,utilities,12741.28,148883.0,136141.72
111,2023-02-01,entertainment,10788.48,148883.0,138094.52
111,2023-02-01,food,4949.05,148883.0,143933.95
111,2023-02-01,health,46539.38,148883.0,102343.62
111,2023-02-01,others,274.86,148883.0,148608.14
111,2023-02-01,rent,7412.96,148883.0,141470.04
111,2023-02-01,transport,6202.26,148883.0,142680.74
111,2023-02-01,utilities,8316.66,148883.0,140566.34
111,2023-03-01,entertainment,5957.22,148883.0,142925.78
111,2023-03-01,food,12627.17,148883.0,136255.83
111,2023-03-01,health,787.23,148883.0,148095.77
111,2023-03-01,others,17619.82,148883.0,131263.18
111,2023-03-01,rent,2687.55,148883.0,146195.45
111,2023-03-01,transport,12376.29,148883.0,136506.71
111,2023-03-01,utilities,32420.36,148883.0,116462.64
111,2023-04-01,entertainment,8657.96,148883.0,140225.04
111,2023-04-01,food,11759.83,148883.0,137123.17
111,2023-04-01,health,680.03,148883.0,148202.97
111,2023-04-01,others,19119.3,148883.0,129763.7
111,2023-04-01,rent,38424.22,148883.0,110458.78
111,2023-04-01,transport,766.1,148883.0,148116.9
111,2023-04-01,utilities,16798.95,148883.0,132084.05
111,2023-05-01,entertainment,835.62,148883.0,148047.38
111,2023-05-01,food,3296.96,148883.0,145586.04
111,2023-05-01,health,5983.85,148883.0,142899.15
111,2023-05-01,others,9126.96,148883.0,139756.04
111,2023-05-01,rent,14700.24,148883.0,134182.76
111,2023-05-01,transport,2620.91,148883.0,146262.09
111,2023-05-01,utilities,51606.17,148883.0,97276.83
111,2023-06-01,entertainment,2749.96,148883.0,146133.04
111,2023-06-01,food,2093.66,148883.0,146789.34
111,2023-06-01,health,1892.09,148883.0,146990.91
111,2023-06-01,others,3347.16,148883.0,145535.84
111,2023-06-01,rent,2988.59,148883.0,145894.41
111,2023-06-01,transport,58403.89,148883.0,90479.11
111,2023-06-01,utilities,17812.81,148883.0,131070.19
111,2023-07-01,entertainment,1658.38,148883.0,147224.62
111,2023-07-01,food,869.83,148883.0,148013.17
111,2023-07-01,health,19132.22,148883.0,129750.78
111,2023-07-01,others,6147.72,148883.0,142735.28
111,2023-07-01,rent,15858.14,148883.0,133024.86
111,2023-07-01,transport,3010.8,148883.0,145872.2
111,2023-07-01,utilities,32353.24,148883.0,116529.76
111,2023-08-01,entertainment,8990.24,148883.0,139892.76
111,2023-08-01,food,17654.31,148883.0,131228.69
111,2023-08-01,health,9806.93,148883.0,139076.07
111,2023-08-01,others,1163.47,148883.0,147719.53
111,2023-08-01,rent,620.48,148883.0,148262.52
111,2023-08-01,transport,34728.86,148883.0,114154.14
111,2023-08-01,utilities,1354.84,148883.0,147528.16
111,2023-09-01,entertainment,7023.23,148883.0,141859.77
111,2023-09-01,food,8768.7,148883.0,140114.3
111,2023-09-01,health,8864.66,148883.0,140018.34
111,2023-09-01,others,1516.17,148883.0,147366.83
111,2023-09-01,rent,19303.93,148883.0,129579.07
111,2023-09-01,transport,14164.33,148883.0,134718.67
111,2023-09-01,utilities,15182.24,148883.0,133700.76
111,2023-10-01,entertainment,14951.15,148883.0,133931.85
111,2023-10-01,food,14907.85,148883.0,133975.15
111,2023-10-01,health,12115.4,148883.0,136767.6
111,2023-10-01,others,1675.7,148883.0,147207.3
111,2023-10-01,rent,6516.18,148883.0,142366.82
111,2023-10-01,transport,7150.77,148883.0,141732.23
111,2023-10-01,utilities,19395.9,148883.0,129487.1
111,2023-11-01,entertainment,3036.91,148883.0,145846.09
111,2023-11-01,food,6744.51,148883.0,142138.49
111,2023-11-01,health,16397.24,148883.0,132485.76
111,2023-11-01,others,17214.9,148883.0,131668.1
111,2023-11-01,rent,15415.49,148883.0,133467.51
111,2023-11-01,transport,14829.5,148883.0,134053.5
111,2023-11-01,utilities,1999.2,148883.0,146883.8
111,2023-12-01,entertainment,3667.92,148883.0,145215.08
111,2023-12-01,food,8822.12,148883.0,140060.88
111,2023-12-01,health,13917.17,148883.0,134965.83
111,2023-12-01,others,7323.85,148883.0,141559.15
111,2023-12-01,rent,6218.83,148883.0,142664.17
111,2023-12-01,transport,24879.96,148883.0,124003.04000000001
111,2023-12-01,utilities,596.38,148883.0,148286.62
111,2024-01-01,entertainment,32125.12,148883.0,116757.88
111,2024-01-01,food,3969.37,148883.0,144913.63
111,2024-01-01,health,4359.44,148883.0,144523.56
111,2024-01-01,others,10411.7,148883.0,138471.3
111,2024-01-01,rent,374.86,148883.0,148508.14
111,2024-01-01,transport,15110.23,148883.0,133772.77
111,2024-01-01,utilities,28879.74,148883.0,120003.26
111,2024-02-01,entertainment,11988.96,148883.0,136894.04
111,2024-02-01,food,13263.78,148883.0,135619.22
111,2024-02-01,health,17290.72,148883.0,131592.28
111,2024-02-01,others,43517.43,148883.0,105365.57
111,2024-02-01,rent,3633.04,148883.0,145249.96
111,2024-02-01,transport,3955.33,148883.0,144927.67
111,2024-02-01,utilities,3315.65,148883.0,145567.35
111,2024-03-01,entertainment,17310.34,148883.0,131572.66
111,2024-03-01,food,21122.01,148883.0,127760.99
111,2024-03-01,health,25977.48,148883.0,122905.52
111,2024-03-01,others,17214.27,148883.0,131668.73
111,2024-03-01,rent,5497.42,148883.0,143385.58
111,2024-03-01,transport,3313.59,148883.0,145569.41
111,2024-03-01,utilities,609.43,148883.0,148273.57
111,2024-04-01,entertainment,19728.53,148883.0,129154.47
111,2024-04-01,food,1987.88,148883.0,146895.12
111,2024-04-01,health,13962.4,148883.0,134920.6
111,2024-04-01,others,17326.28,148883.0,131556.72
111,2024-04-01,rent,24431.88,148883.0,124451.12
111,2024-04-01,transport,5255.32,148883.0,143627.68
111,2024-04-01,utilities,3073.43,148883.0,145809.57
111,2024-05-01,entertainment,2742.37,148883.0,146140.63
111,2024-05-01,food,37239.68,148883.0,111643.32
111,2024-05-01,health,8026.58,148883.0,140856.42
111,2024-05-01,others,15493.07,148883.0,133389.93
111,2024-05-01,rent,16198.64,148883.0,132684.36
111,2024-05-01,transport,2798.13,148883.0,146084.87
111,2024-05-01,utilities,3653.16,148883.0,145229.84
111,2024-06-01,entertainment,21168.86,148883.0,127714.14
111,2024-06-01,food,24244.46,148883.0,124638.54000000001
111,2024-06-01,health,588.9,148883.0,148294.1
111,2024-06-01,others,17117.79,148883.0,131765.21
111,2024-06-01,rent,3202.23,148883.0,145680.77
111,2024-06-01,transport,1534.14,148883.0,147348.86
111,2024-06-01,utilities,14258.45,148883.0,134624.55
111,2024-07-01,entertainment,20361.48,148883.0,128521.52
111,2024-07-01,food,20257.21,148883.0,128625.79000000001
111,2024-07-01,health,790.83,148883.0,148092.17
111,2024-07-01,others,6033.89,148883.0,142849.11
111,2024-07-01,rent,13821.0,148883.0,135062.0
111,2024-07-01,transport,15108.11,148883.0,133774.89
111,2024-07-01,utilities,4083.41,148883.0,144799.59
111,2024-08-01,entertainment,10125.42,148883.0,138757.58
111,2024-08-01,food,7108.96,148883.0,141774.04
111,2024-08-01,health,16210.59,148883.0,132672.41
111,2024-08-01,others,12541.25,148883.0,136341.75
111,2024-08-01,rent,16485.72,148883.0,132397.28
111,2024-08-01,transport,1301.16,148883.0,147581.84
111,2024-08-01,utilities,8141.07,148883.0,140741.93
111,2024-09-01,entertainment,4657.22,148883.0,144225.78
111,2024-09-01,food,4400.48,148883.0,144482.52
111,2024-09-01,health,1786.19,148883.0,147096.81
111,2024-09-01,others,14535.07,148883.0,134347.93
111,2024-09-01,rent,8132.37,148883.0,140750.63
111,2024-09-01,transport,35632.21,148883.0,113250.79000000001
111,2024-09-01,utilities,6215.45,148883.0,142667.55
111,2024-10-01,entertainment,9668.02,148883.0,139214.98
111,2024-10-01,food,2452.05,148883.0,146430.95
111,2024-10-01,health,14954.81,148883.0,133928.19
111,2024-10-01,others,2369.57,148883.0,146513.43
111,2024-10-01,rent,13740.76,148883.0,135142.24
111,2024-10-01,transport,14169.28,148883.0,134713.72
111,2024-10-01,utilities,5450.78,148883.0,143432.22
111,2024-11-01,entertainment,29880.3,148883.0,119002.7
111,2024-11-01,food,11167.15,148883.0,137715.85
111,2024-11-01,health,6390.82,148883.0,142492.18
111,2024-11-01,others,12794.23,148883.0,136088.77
111,2024-11-01,rent,10132.68,148883.0,138750.32
111,2024-11-01,transport,6663.63,148883.0,142219.37
111,2024-11-01,utilities,9790.4,148883.0,139092.6
111,2024-12-01,entertainment,14139.34,148883.0,134743.66
111,2024-12-01,food,15065.93,148883.0,133817.07
111,2024-12-01,health,2399.69,148883.0,146483.31
111,2024-12-01,others,14637.51,148883.0,134245.49
111,2024-12-01,rent,22302.13,148883.0,126580.87
111,2024-12-01,transport,5425.28,148883.0,143457.72
111,2024-12-01,utilities,6011.44,148883.0,142871.56
111,2025-01-01,entertainment,5817.35,148883.0,143065.65
111,2025-01-01,food,6687.24,148883.0,142195.76
111,2025-01-01,health,5863.53,148883.0,143019.47
111,2025-01-01,others,20452.62,148883.0,128430.38
111,2025-01-01,rent,18719.0,148883.0,130164.0
111,2025-01-01,transport,17691.44,148883.0,131191.56
111,2025-01-01,utilities,16105.89,148883.0,132777.11
111,2025-02-01,entertainment,21769.62,148883.0,127113.38
111,2025-02-01,food,13850.6,148883.0,135032.4
111,2025-02-01,health,8823.03,148883.0,140059.97
111,2025-02-01,others,8222.22,148883.0,140660.78
111,2025-02-01,rent,24247.31,148883.0,124635.69
111,2025-02-01,transport,9612.3,148883.0,139270.7
111,2025-02-01,utilities,7954.13,148883.0,140928.87
111,2025-03-01,entertainment,13594.43,148883.0,135288.57
111,2025-03-01,food,31842.46,148883.0,117040.54000000001
111,2025-03-01,health,9630.35,148883.0,139252.65
111,2025-03-01,others,8262.14,148883.0,140620.86
111,2025-03-01,rent,16984.08,148883.0,131898.91999999998
111,2025-03-01,transport,6628.03,148883.0,142254.97
111,2025-03-01,utilities,8128.5,148883.0,140754.5
111,2025-04-01,entertainment,10689.9,148883.0,138193.1
111,2025-04-01,food,21102.29,148883.0,127780.70999999999
111,2025-04-01,health,19791.23,148883.0,129091.77
111,2025-04-01,others,2896.39,148883.0,145986.61
111,2025-04-01,rent,2718.98,148883.0,146164.02
111,2025-04-01,transport,8891.97,148883.0,139991.03
111,2025-04-01,utilities,24553.08,148883.0,124329.92
111,2025-05-01,entertainment,24455.93,148883.0,124427.07
111,2025-05-01,food,21896.69,148883.0,126986.31
111,2025-05-01,health,17758.87,148883.0,131124.13
111,2025-05-01,others,4085.22,148883.0,144797.78
111,2025-05-01,rent,10633.52,148883.0,138249.48
111,2025-05-01,transport,2510.62,148883.0,146372.38
111,2025-05-01,utilities,4158.32,148883.0,144724.68
111,2025-06-01,entertainment,34655.7,148883.0,114227.3
111,2025-06-01,food,9659.96,148883.0,139223.04
111,2025-06-01,health,587.41,148883.0,148295.59
111,2025-06-01,others,24403.71,148883.0,124479.29000000001
111,2025-06-01,rent,7755.81,148883.0,141127.19
111,2025-06-01,transport,6735.12,148883.0,142147.88
111,2025-06-01,utilities,708.87,148883.0,148174.13
111,2025-07-01,entertainment,23314.32,148883.0,125568.68
111,2025-07-01,food,6009.17,148883.0,142873.83
111,2025-07-01,health,9698.31,148883.0,139184.69
111,2025-07-01,others,8197.38,148883.0,140685.62
111,2025-07-01,rent,4544.19,148883.0,144338.81
111,2025-07-01,transport,7732.5,148883.0,141150.5
111,2025-07-01,utilities,19974.07,148883.0,128908.93
111,2025-08-01,entertainment,59.58,148883.0,148823.42
111,2025-08-01,food,7390.83,148883.0,141492.17
111,2025-08-01,health,4666.52,148883.0,144216.48
111,2025-08-01,others,28368.85,148883.0,120514.15
111,2025-08-01,rent,9041.6,148883.0,139841.4
111,2025-08-01,transport,1912.95,148883.0,146970.05
111,2025-08-01,utilities,22161.17,148883.0,126721.83
111,2025-09-01,entertainment,12094.72,148883.0,136788.28
111,2025-09-01,food,8130.41,148883.0,140752.59
111,2025-09-01,health,14586.87,148883.0,134296.13
111,2025-09-01,others,10630.03,148883.0,138252.97
111,2025-09-01,rent,6527.05,148883.0,142355.95
111,2025-09-01,transport,14688.63,148883.0,134194.37
111,2025-09-01,utilities,414.79,148883.0,148468.21
111,2025-10-01,entertainment,9651.59,148883.0,139231.41
111,2025-10-01,food,21216.21,148883.0,127666.79000000001
111,2025-10-01,health,2498.74,148883.0,146384.26
111,2025-10-01,others,390.19,148883.0,148492.81
111,2025-10-01,rent,22934.45,148883.0,125948.55
111,2025-10-01,transport,3048.6,148883.0,145834.4
111,2025-10-01,utilities,21958.83,148883.0,126924.17
112,2022-11-01,entertainment,1123.68,70424.0,69300.32
112,2022-11-01,food,6715.76,70424.0,63708.24
112,2022-11-01,health,8355.12,70424.0,62068.88
112,2022-11-01,others,8466.68,70424.0,61957.32
112,2022-11-01,rent,1175.24,70424.0,69248.76
112,2022-11-01,transport,14188.12,70424.0,56235.88
112,2022-11-01,utilities,4981.5,70424.0,65442.5
112,2022-12-01,entertainment,11942.39,70424.0,58481.61
112,2022-12-01,food,481.74,70424.0,69942.26
112,2022-12-01,health,9788.08,70424.0,60635.92
112,2022-12-01,others,3911.97,70424.0,66512.03
112,2022-12-01,rent,9447.94,70424.0,60976.06
112,2022-12-01,transport,569.28,70424.0,69854.72
112,2022-12-01,utilities,9939.81,70424.0,60484.19
112,2023-01-01,entertainment,5541.47,70424.0,64882.53
112,2023-01-01,food,16643.42,70424.0,53780.58
112,2023-01-01,health,1277.13,70424.0,69146.87
112,2023-01-01,others,4280.39,70424.0,66143.61
112,2023-01-01,rent,479.11,70424.0,69944.89
112,2023-01-01,transport,16740.25,70424.0,53683.75
112,2023-01-01,utilities,1468.93,70424.0,68955.07
112,2023-02-01,entertainment,181.97,70424.0,70242.03
112,2023-02-01,food,1522.19,70424.0,68901.81
112,2023-02-01,health,4553.29,70424.0,65870.71
112,2023-02-01,others,574.43,70424.0,69849.57
112,2023-02-01,rent,10240.44,70424.0,60183.56
112,2023-02-01,transport,9343.12,70424.0,61080.88
112,2023-02-01,utilities,21272.22,70424.0,49151.78
112,2023-03-01,entertainment,1922.27,70424.0,68501.73
112,2023-03-01,food,1622.93,70424.0,68801.07
112,2023-03-01,health,16646.53,70424.0,53777.47
112,2023-03-01,others,3978.06,70424.0,66445.94
112,2023-03-01,rent,2842.93,70424.0,67581.07
112,2023-03-01,transport,8719.39,70424.0,61704.61
112,2023-03-01,utilities,1015.51,70424.0,69408.49
112,2023-04-01,entertainment,1219.8,70424.0,69204.2
112,2023-04-01,food,3994.34,70424.0,66429.66
112,2023-04-01,health,6346.35,70424.0,64077.65
112,2023-04-01,others,1945.92,70424.0,68478.08
112,2023-04-01,rent,14356.94,70424.0,56067.06
112,2023-04-01,transport,5228.77,70424.0,65195.229999999996
112,2023-04-01,utilities,118.11,70424.0,70305.89
112,2023-05-01,entertainment,7969.96,70424.0,62454.04
