age,retirement_age,income,expenses,savings,investment,inflation,return_rate,readiness_score
32,54,1209404.687335417,1520824.3939454895,5604009.230254965,57524843.36240397,5.545464981011916,6.856638526623496,37.23709530241548
38,61,2369133.881236748,791571.7114355529,6583652.9794296045,11303532.621848091,5.133624464013309,6.8962970786208615,41.28547900478672
54,68,1662733.7579894918,2760872.192308104,12708863.489607643,34964543.192751795,6.5683271206018805,11.34526207419758,35.73701557478486
39,66,4579148.96899771,3225326.9977787035,14988217.35308265,13848373.166653454,6.623536036847324,3.420594185069379,40.32729943618829
38,56,4648761.233431963,2878887.016310873,33402717.634175792,36964029.691489205,6.854780807460704,12.616841134564456,65.48855099240791
32,63,3570975.0418896843,1161429.491376388,16482882.3093808,16810917.891490802,4.826894736707329,10.672520995427147,59.05818862508858
32,65,4353451.310418606,1329125.484877558,7552842.98573269,23826781.581848152,5.857037107865832,16.048296070223383,61.83678552578212
50,59,4393124.426378616,1720887.0585658704,14254664.763272868,28746709.63309614,5.744712817555794,14.509329561023684,53.623537747029815
43,54,1841867.3417610987,261190.2664966292,20176261.32381788,0.0,5.669079047781371,12.020478067809057,43.45620816201933
44,62,4711197.88241997,4210073.047079334,15661441.016237564,17021330.023042697,7.428324233948641,12.4765293733206,34.751153403076394
33,64,3375690.849001058,2493903.0496452563,11035128.75116396,10823222.469763163,4.111782636845806,12.913351928844175,41.9605522194623
36,55,3045207.278860213,1476808.3465541846,10925649.829250095,49960919.262112446,6.522131649400988,9.327463000993594,52.930176362991794
51,66,1293953.192512503,1650867.0719156042,11791116.896304976,36291443.808358654,5.4175321003303285,11.588666649923468,44.233504368632346
32,59,1317855.5911013098,1840221.5719504808,17577014.48718113,25103291.362128027,4.758266350252393,10.965652207932507,45.07720627670466
47,65,6612268.43243207,612718.2146261525,19675065.17439869,19784294.375532083,6.368939916373377,16.857490312787178,84.22404514098046
53,60,1781682.4108440129,2340661.34475593,8784750.395398237,29360992.786206104,5.20419227580581,8.576544828198418,29.25181539095937
52,59,606608.85421817,2079429.3958033645,7745711.948428644,17172624.000272665,4.598593029823684,15.473796289886645,21.17829186810099
32,59,327312.63950054627,1720340.389619982,21211602.746881764,42395511.7226511,3.1221610350689493,5.764845411918327,48.189461622794
39,71,2574959.6520303646,2007591.837570025,6150675.3540651,1531108.9151101522,5.2191696033638735,6.313254762341461,31.67019827872471
39,75,3737645.6119576297,2104164.6395371784,13792820.056470456,11961653.40308133,5.534054201620664,11.127712545868285,53.49147271693797
59,67,2975012.4403505004,2157634.600227066,5991782.88631009,10891859.529025467,4.632611257079438,11.197006760294467,32.20905347514871
31,65,300000.0,755349.0903619351,14719794.080734096,31427291.47540872,5.242622681076664,11.227046377688367,46.96352509070796
37,64,4986631.5346038025,3202528.8457639515,31482383.18888356,61585833.83923741,6.5754895826693005,8.120501155278944,72.11339950781172
50,57,4541285.022039156,1839613.0874204417,0.0,37642625.68478173,6.529378120110319,12.98750388598775,45.20082431810671
45,66,2583760.7059044344,2311880.7112613893,12737268.733783716,21620464.07035004,5.13770052044883,6.57785062962898,38.698441725573964
45,70,4004308.770256971,2152009.4874378424,16668916.611110698,14058286.67465476,6.936843617300581,12.947138871159767,49.91488151269051
66,67,1647755.5117093502,2761863.8094063564,23890269.239769645,35235312.60653616,5.11926657357581,6.328417338797566,41.0584850173873
53,55,300000.0,1783383.1769665326,12857817.436138652,13674421.87739536,5.13240381831386,10.958019926064274,20.553244239747293
34,61,3322472.1952746403,0.0,4707779.621918503,6711598.446002927,5.511266919166086,10.197640836874852,47.088111331675385
61,65,2392614.531727949,807173.2665022912,8058867.102149646,32168145.73965619,3.8350373126963246,5.480187998234048,50.91119583049914
34,61,5869466.745060189,2756477.079362228,14295907.909588888,39534265.57876784,6.108971368511095,9.97428220640549,59.60796037967449
48,63,485585.0910826246,3573464.565311011,20934732.12534201,9847014.748875696,4.946888269234235,11.792341808399948,18.171020226403634
46,59,5149037.46929854,3114416.980352056,1483490.8921386134,11697161.457764195,5.644994113439425,8.84837860415608,28.154928176710673
35,67,2743744.140836509,2795623.6915021013,12375537.415505383,39273912.58804703,6.980414138366851,12.037710120576415,48.5743510979534
50,63,4520316.021594173,583488.4499046726,21254187.05064405,5663697.50998766,7.300852485350886,11.895554983385107,60.75334406576482
40,62,2911758.42962562,3095574.6553971414,16345075.592216196,28217682.03022037,5.957479149302039,10.712436376237392,39.157528001952684
53,64,1974520.136535952,1769827.176438697,23643062.868846368,11761759.850871926,4.371026002907853,10.970200263791895,46.16502524594795
42,56,4223365.085150691,1274506.0584928966,3885125.829388054,21665060.333658405,5.309110362859219,9.603065795624344,46.532777949051116
48,58,3636192.197505942,803292.3602478248,21980241.472070463,5173156.515022591,8.600368279946927,6.248294967552718,45.35517398217673
63,64,2363274.351519879,557290.3583384887,29571230.04474455,44212650.63740586,5.285783799626145,7.7057562406424065,64.20873683029924
63,64,4236143.829345626,873047.0672269268,14750928.51140706,21224735.212675817,5.387869828582518,7.372038550689663,53.961219732020986
45,64,5153200.027702318,3900036.479202896,4297730.479074143,53473595.71980618,4.95248865249056,9.505919592426,49.10855432185544
32,59,3787343.715696937,3299716.384138204,30274869.69093052,44046302.677210525,3.75681635603098,9.580800819953032,62.63991973437677
32,64,4854324.442447855,3386572.760176033,11062567.409090413,24890413.74051453,4.772331985444756,10.703166250598056,49.09798795115279
45,65,2975622.467125605,2709531.495981539,9051059.773229014,51834051.95999588,5.983587217392583,13.692941360135215,48.746270856094405
54,61,2946291.5435140096,1087899.7733369372,14678122.717828875,39857842.143854536,3.2597949380013,8.782543516234638,63.04029142639805
26,62,2962472.791233258,2696495.2254965627,9459022.087353207,30246498.79435636,4.500356706731248,9.952002481991952,44.63328938272265
26,53,3526416.268322465,2371020.092903004,973112.6149686744,12787254.103460263,6.339686507175568,7.273922976432197,21.024962034589347
52,53,2784917.1761837434,1791077.5748879148,19689213.43028324,29058470.42928592,5.857508400446796,5.401831801770495,40.25867266482793
33,55,3534658.4237939054,2195239.649452084,15710634.603227664,0.0,6.204581777830067,9.704862941759428,34.46582536831092
56,59,4799132.243005458,4039999.90804172,19832221.42881701,55474635.66041663,6.349628038203259,10.528937083454228,46.19865771257097
51,61,1678826.1654532673,3593519.2852463224,1390923.3331563938,35711076.13697475,5.031910048244369,10.803438587315634,20.802094555708067
49,60,2370541.8556955084,1133324.708077981,9471135.496038549,0.0,6.005344549823369,12.900007572693353,34.95078814433504
50,62,6298696.509993145,2636519.656108055,7142507.692768782,8061642.986556593,6.571511823931106,5.919056507463574,40.48305294533826
61,65,1615515.5127724623,2955702.4718699125,22554572.83482684,40104871.29414701,5.674400970854789,3.466549046514669,33.19004063138335
50,63,4461474.643878393,2224661.5080227493,19951825.329956584,8890983.43553602,2.681315887183143,8.59636130841826,50.04999583365977
47,63,1045301.07165384,3201299.148393706,8790131.05479455,36868385.57247839,5.009843143570011,3.986912841570902,20.32594402965726
55,64,2787074.369765341,4005047.501034601,20910913.415028043,3989610.979340613,5.614539813904105,9.353236721629232,21.133040156415774
52,59,3822166.284243418,538085.5190281316,23822169.12647945,38990546.2029134,7.729020209175216,11.524083477810107,68.18367770842838
25,61,3453884.0315837385,2753882.504727256,467587.4009902496,34642409.673701555,6.463576760119637,17.049700790930082,43.47750061481752
45,58,6613523.278976541,2952415.2749478547,19247810.6797569,53182502.520474136,7.208479239082564,9.946229184879254,66.89088358146427
23,61,2640561.8454841524,42866.86201613722,8120970.388059202,28383725.47409868,6.2049584083516685,9.95280782975281,60.56742599951783
38,68,3474566.139291173,3739572.1107693673,9492934.853263032,33280726.642483823,5.708410820554736,8.478190985655413,37.694288757794794
31,59,300000.0,3681252.850154002,15769821.883529097,29569822.7080916,6.054537022258991,7.137042125846621,18.435226616530823
45,64,1102183.783089888,1432612.8408268923,14425302.48144908,32607492.53528373,6.538279487757361,7.684347817320674,39.08201501286504
53,55,2886120.921860832,966564.6272904364,4493798.876798756,45407897.757512346,4.792434737344744,12.27689129889249,47.96848257295831
45,53,3608364.543006766,3062071.3897255934,16398116.114531856,46343037.3389129,4.507050056275843,7.963586703483873,44.22845399537981
43,55,300000.0,1099268.538008262,8133726.342395108,44175997.377353154,3.0273414628489728,8.306814997083599,36.344680079564306
45,60,3344406.406297717,0.0,3148782.354255695,49595076.32856838,5.588260928761319,10.518461087990826,62.814112047115785
47,53,4350911.437960091,0.0,21697552.771282524,45992670.04032306,6.873338988002907,15.290686156427736,77.51716516410924
41,62,1916515.646685532,618426.7725030908,24144146.553698555,21528565.73676718,6.111888158383615,9.891138132605429,55.584788573310185
59,60,4696996.537323007,3063385.170635589,12109269.125295592,30978322.570655927,8.657368316814924,8.987003193722638,35.59370260910383
32,55,4739877.131457139,4164552.654804785,2920943.2835442126,14371797.918678883,7.459457386079449,5.8664080603109605,15.555387615909739
36,59,5060359.6959936,1231193.5167345798,20153065.621956643,12812272.34735647,3.0403445671531606,14.009433226983871,72.25758780199129
38,62,4846633.425792059,1779727.252898315,10054059.0992959,40084343.26224594,4.866628563610857,3.7954156452013166,58.37444314757011
32,63,3625152.728987246,0.0,2142136.4351507854,0.0,3.765478454416182,5.916406920652585,49.258759796208075
47,64,3361770.4473029813,207344.38923639452,10000149.182964116,59391564.16384646,2.955138690152848,8.647921762863891,78.92390390958674
34,59,3542059.6786509226,0.0,34352623.698707394,51081481.85858336,8.342983812905597,8.99504610477879,84.32759220964246
25,66,4230158.573770949,1797353.823316843,16562578.055005075,31478440.5687685,5.08089149144059,10.777217389061803,64.18862186266495
54,65,300000.0,977764.2811786256,6312146.864777479,20651831.543370795,3.446653014725251,14.464829373849144,36.779526088254556
35,63,2815487.8178278045,3345730.6523841387,25544809.726375066,34559769.48370396,4.586462044625138,6.636476377436647,52.15111304597867
28,59,4789809.222945576,2883925.3763498208,20441155.72655224,8800526.966190156,7.806499272967727,7.770207226969658,44.952802353191466
25,59,1307484.1188723706,1096785.6839945884,17705448.56673688,26455210.52492231,5.742615854885665,7.3059128323297235,44.859655997078434
43,62,5333257.485360493,1492439.7648407917,18215782.53459101,11980784.54237924,4.266628080473569,0.9930231111461812,56.092571777856556
54,75,1163011.8112507528,2319112.885002883,27705115.540669367,0.0,5.49661779600029,13.820102218981877,43.301681280394185
30,67,4577496.31791894,1278838.328933546,21188130.60135761,21293762.42645191,5.888279999478952,10.43041718095892,72.69451358337707
10,64,4283484.31393141,2907791.6274229367,12653654.969146447,35529653.550094366,6.571344372869062,13.40323517415223,58.38576064246055
44,65,1190345.884450684,2185909.8965017525,0.0,31772023.75084272,4.602695114750016,7.166102683323964,23.103085686737025
37,61,3660243.0347031294,3788313.269298195,15580793.965011653,16715827.122562757,5.9484842480560784,9.169404720968952,30.23773560223399
41,68,4715415.478673804,2214155.897899245,15121253.9927546,13453848.845079385,6.323020024398438,8.00876260032654,54.56324353397368
44,58,5863031.077612716,2119584.425337489,4871233.133350255,46904997.46974133,5.485919902541914,6.154226128646858,57.642182000168845
39,63,1386757.5338293512,2312055.6173020108,20714116.659200758,66149474.57131854,5.869181567347392,11.55875830837532,59.4139593448451
46,63,2103054.183811117,1988523.967626277,12470953.977833636,36757445.4928407,6.144883713910785,10.863277748540805,45.43026779643378
56,58,4244177.742882082,1603511.1858425136,5773203.288833855,10421080.084992018,6.003301519537055,5.766082317786831,30.557732253226252
45,70,2416775.035558486,2525716.1537462506,19166934.580912385,36700099.587789424,5.675468464954395,12.866011637888205,50.56498303776257
44,59,6446733.084995478,3338013.553217133,27723036.106489643,13339379.328244964,5.846586977299266,13.580084765087168,58.18085343848429
26,56,2936900.9910272355,3034293.689981337,22642171.52062336,18555057.7640514,6.892817920763692,9.245248984562636,37.41465780244169
60,61,1218956.4825375602,1959296.2549265784,28332424.285917275,25554776.101762462,4.314775983108303,14.110245187031612,47.31469665153755
35,62,3641021.606138576,4102579.949553362,10509110.449743994,45609072.41147319,5.358292410588618,11.891026711285676,39.11712496379221
56,57,2176083.7050846056,1409962.2881571525,17785183.29970921,13469919.44458291,3.3510509022115023,8.737007997669302,43.503997533530345
35,59,3132888.523407652,780310.5228038784,11881050.708413728,50946598.98593803,6.455965684727143,5.97723471236424,58.88071171452357
50,63,7140461.574219151,1520266.172690095,7407004.625455633,14630269.02411441,6.6256641613193175,10.962791378940317,60.63756858527065
45,62,2197298.110940424,2068487.370215742,14353533.068882696,23410899.3955366,3.950075120379866,7.17247131923666,38.920760842728335
46,66,4148600.895126764,2270428.578777018,0.0,3746250.695836105,5.647313006566982,8.802475645033917,34.327510638592386
28,66,3644045.347658145,1517736.7237641397,8537823.73341799,48074724.50950518,3.464897585648544,8.780250737812864,67.32827672621586
40,61,300000.0,2254117.213626537,13284617.234644435,0.0,8.185405771953835,8.393773985751745,10.398565191712672
33,69,5459999.761434222,1728115.519484297,13104439.390370203,13534984.50593274,5.616011067436951,13.503844667220942,66.98145767989992
35,60,3101881.259382017,655298.7377533475,20128815.92434746,44436275.25834736,7.424454555345189,8.974879000688372,64.2415398681598
32,64,4618519.923165457,1488361.0390718805,18508764.818986345,40299981.789482266,5.044035915791417,10.339913344400236,72.47261207822083
26,74,4341007.408167739,2115089.2172761858,13129654.49981911,0.0,4.803419181143971,7.116952248702422,52.61555978343652
37,67,1974241.7944807576,2936644.4360362096,10584850.69640612,18893869.326553144,4.263543885563959,7.2544675841305,34.05797435621834
33,71,1623386.7643235575,0.0,14157992.220084906,40553138.22644148,4.206918482071517,6.760738546082967,67.66534767409335
45,55,1796340.1748740172,2028741.992813493,10360961.378004603,13255328.315953052,4.26125866782616,8.42895758495428,32.44668195910051
55,56,3865330.840462328,2917351.383248921,26192334.271624323,31491464.677737124,7.74268211101734,9.02391247275098,43.226818721556576
49,64,3023168.2457915754,2043673.8855953405,15283420.155630251,28328971.70200252,4.711580896018425,8.274885314072048,46.38146125504148
40,54,3018000.4926757943,1920136.891372344,6283892.120629749,5036886.169824779,7.603829740603226,6.930007460021327,24.67738097119862
46,65,1463966.348250887,1457744.527400676,18087059.975723453,6934406.945470117,7.374729597924375,9.04438144360109,33.89207125014049
27,64,1584473.399029188,3715297.888447663,8924132.815337397,4001449.333584763,6.334075170170684,12.7152150253906,18.653506771648527
27,60,1974029.7015649437,1518322.4225768817,16708278.1208913,39935085.394925,2.277799190091564,5.747460994717187,54.731896616034085
52,65,4377478.682900712,2064322.9699759237,845299.6101655867,43594928.19074932,6.851627568833506,11.726974746120009,48.81921539306677
43,58,2333834.857219533,1340999.448603709,11344952.485122442,0.0,6.352344013070427,12.102963339312238,32.03110745404623
47,68,5299135.573357634,1996534.4009493447,14629932.069719115,31990369.36934216,7.347505776236559,12.916653397512013,62.60688228672698
40,62,1370529.8896349762,2825167.1035338687,4512261.536924357,29103582.33495897,6.439303821307149,9.35025649084786,19.705440449704714
23,60,2526278.582447272,2399004.7449657638,21796280.93885632,48580743.93409848,4.965954876145786,9.959431018826232,60.29384532810881
43,56,2755241.662190035,4908673.162178947,18187676.87296096,44181337.48274965,5.311578611964347,8.546922191320249,26.019779432404064
58,63,4634054.160847894,3213653.820990601,23989212.69683464,26458070.28506011,5.247769066166104,10.23220746150916,52.07756580056842
34,60,2789858.255284186,3949671.1260298938,20720897.232078694,15423830.682577858,6.661165356374346,10.695581139446617,29.059225018195438
53,62,1431500.986798681,1351492.601773561,15142188.074529003,7605850.180562563,6.298402993491084,3.203446723090729,29.037196251389798
49,62,3382733.645819541,3042362.702291404,16259274.78206749,34714231.70355223,1.1014513003331992,7.929725259390935,54.284818196493895
58,59,5692184.676680496,2250394.130339318,12874584.844038874,42945266.068916194,8.453638702693617,8.73733314052415,50.86575709360543
40,69,300000.0,1349548.7610931422,9642060.364133649,2317023.292256266,3.6606765748188232,11.734092168816671,30.014198797654075
30,64,4420761.925403136,544669.329966645,11906578.26739218,45995238.38638285,7.702223038439326,11.009209943379364,72.31385999368673
47,68,6016930.564772392,1868500.9063884893,3654812.412551053,78449321.24803033,4.580907185302451,9.61356227324541,80.93443124933485
45,64,3331519.7198971184,4416502.473414514,26951183.743490368,5796853.098490287,2.621692003329723,3.411795437220327,33.38412161425784
47,54,3662829.115894241,1256352.3060127904,17941396.359841287,29386156.78423637,7.407520085034069,7.9271357314729745,47.81757137474983
38,58,5097244.49444427,2234225.646879694,31021367.242726453,0.0,5.303861984446586,13.358311882808533,62.80945530332178
29,54,1945277.4571954585,1467492.1252626716,33579084.41465444,0.0,5.424478754863259,6.333351926745655,45.70805040913341
53,63,2218859.9863795065,2610276.024454569,21182647.82080566,31097762.997899465,4.680082826213962,6.969057253889234,41.78821915717441
45,64,906699.3963474068,1556290.090880999,20126.78915186599,21866139.14491089,5.76119197689392,7.494159726520952,26.717112130647465
43,68,4020641.845765309,2901175.906093258,24985496.859318145,36986986.605718106,4.845672623045587,7.180293232316022,60.78117491179289
36,64,2123053.6027710573,2418291.299809126,9298907.051791051,31081525.240627903,7.852918489976393,10.986719958776892,37.597301688016856
49,61,3955335.132096162,2973773.5076552965,14414483.08706878,13102801.22889686,5.234322900699433,13.432839862647972,42.05470622871021
34,70,3501366.107325808,1246185.6185493935,18870858.310988773,37988063.82697955,4.770703885471538,10.93073341762238,70.62943678845119
53,57,2494110.652426602,3577454.9178481884,13969318.117263744,23594125.807260524,4.609940017745317,8.41921265608859,26.84560975700096
45,61,3572571.750524958,3221301.2956476845,13403149.6878471,16957038.85631096,3.972753967078385,10.272565560578778,36.34007387414011
28,65,2849016.416409581,2481950.1465357584,3492132.109139098,34649437.794829346,4.974793830178076,14.585638932429047,53.21829722622336
35,64,2840695.6507134726,2059207.7996924408,25729148.056107745,36796576.43816628,3.879510287559399,8.469342164815664,65.16414593442653
66,67,300000.0,2613906.599023994,3101603.282782661,29297998.810157448,3.883912800314956,10.529030234797208,18.310789136916004
31,57,6309005.892117005,3429347.5397921745,24679719.162261397,48555236.53181192,6.614187141275108,13.19986948130448,71.48338926323507
52,60,4718027.984534388,2271888.9633918777,22809978.876597963,24945865.703370374,3.8921042046784873,14.961537481539782,64.94207525557611
34,60,3052360.0639920915,3056868.948630525,7520583.904041305,25234516.194821708,5.733325305750854,7.94267974937114,32.93068859882788
34,66,4596324.590369265,1674854.6268482576,17227834.116812475,0.0,7.464905967051903,13.984373889293035,51.69096569062764
41,62,3237207.5180185,3009278.818110808,10014808.216827232,41687246.46581374,6.818845698883845,7.74495491752211,40.608252896321815
36,59,4242494.5393353775,3335597.70742721,2332196.684301801,57021319.29103895,4.690779989941175,11.468230481736978,50.02118011014475
42,64,4151807.548435614,2284094.49977834,10465517.895826548,5119682.793487895,7.302153354153563,15.808036053274158,41.728710905216154
50,65,2834986.433786625,2149085.37085462,18648343.481133405,10487821.188113648,5.2628190144189855,11.289099436958407,43.618684418815796
46,59,5781922.781319726,2483073.1063047056,6190450.630990884,35427742.74821477,5.613344970763179,16.867161372040197,60.730092595184495
36,57,2497743.7843739125,3777082.482800479,6977812.317141459,19970903.770543333,6.909538098880791,4.39113576024551,12.413658386473601
16,65,4570630.9725037,3222701.7253090898,3921361.7287753895,30416255.68650396,6.023299327447744,6.790136638339306,42.89478889868014
44,63,6784669.395112855,4213774.7168086,10364678.319329532,45587663.04218563,7.323633488766859,6.8524107111705685,49.94241977720146
25,58,3505034.47332797,1890965.389236404,30484513.025604628,46967705.85480741,6.614370090876648,12.422273880540883,74.74143782798603
35,63,5307511.56964574,455196.7414192399,12118269.563757198,15702129.36112773,4.943013202696122,11.802048220477507,67.51484130462806
51,63,470003.88297773246,433700.9933971101,15338375.855062682,25610793.126606595,8.291796551234375,7.949272818491829,36.2852539390072
44,64,3802954.533532204,1795445.897231639,5097455.244180551,56906477.22161997,7.569006573291087,8.871810104979094,55.786093425179835
37,60,1905510.8885017773,1218505.1261009192,7081502.090589068,7404945.860302433,5.996951844287442,9.158154214548327,30.051847847312015
40,63,1286121.187787041,3298893.1777698877,19891975.801202085,42578625.49577117,6.342273380255144,11.762234658580844,36.68032577823113
21,63,3877574.7965429993,2102229.89722335,17118291.88447023,25297614.01039544,3.846370396051813,8.382342642136228,62.48749378134536
35,64,1884486.4270296583,2149186.975198504,16123850.600191394,1925082.4387401268,5.62284266209426,9.638213698210304,35.58506519672827
38,66,3702170.822882636,1509639.4674240728,21956644.789521523,25711476.460766923,6.765252367177933,8.078487237653786,57.79572746922284
32,61,5144835.060721503,2382197.49588102,26687635.467524573,9386790.750348598,4.204383145754244,12.346961459327916,62.93397393319453
41,63,2168249.253242172,1438677.9475489848,6548726.297241809,23065983.327017944,2.915894145516783,5.8058994460339,41.92893528187126
25,60,2034304.1602500856,0.0,7099240.105910076,35364295.76293029,4.770557862400336,10.73939640711276,61.231498600264906
63,72,3128821.8086400544,4449384.598928545,25651198.313321102,27068489.448546108,5.801223270558489,9.59963996012188,39.06604503248821
24,67,2829123.4772460503,2352376.2615207126,15493033.797779853,43778201.78365233,5.935626468285152,10.712316041620282,57.51561704021156
31,58,4089174.303740034,1136715.106238186,26160117.11670535,29622750.846609563,4.744025273036253,7.7712561410936996,67.72561983030012
63,64,1988091.7236538136,993242.7103081568,11815254.09723598,34568503.84899081,5.942910109610158,6.588403591257863,47.31579628303611
32,61,3064714.618342097,1931789.9151146945,4629256.147075364,40272009.0958322,5.318164288461505,12.889767798662824,48.52930183727579
33,55,4616537.172066536,0.0,12675157.161777057,9249043.813766904,4.127197216975221,4.901690508109415,62.14392788200493
50,64,3905833.0402364223,1858003.074377764,14994558.012212608,43255260.3032386,5.740325112798601,4.835271311396988,55.061277681517666
38,65,3072101.063266628,1568718.5012127454,16446601.348956067,47433485.88236947,5.5263478688079255,14.050096908201734,68.82344977303761
33,61,3937995.471683434,687874.478374098,22612267.658478998,418903.8848435171,7.242942640871888,7.932007980064676,54.076783759145655
61,68,3643565.0538001354,1737936.545782719,21883364.891123377,30883487.619099524,5.534721711761926,4.332334412228106,57.88792573200854
55,59,1539195.9507903524,3299029.173019376,9085886.872692697,1384926.8542369828,7.258281395183777,6.965656588838485,4.064254133232821
54,60,5508259.137811027,2285308.5768374177,27658124.591655318,14830559.982679734,4.072294588058597,5.910426051946091,62.22781394404099
41,66,4720773.739575558,112442.39644655818,29499444.37139827,18384372.532252826,6.164478383658237,11.284851567246434,79.2245860826537
38,59,336760.35943280207,2131164.3551075063,11135144.29431914,31981687.591855235,2.153619614797784,11.638210759533724,38.381393541803064
46,64,3897100.970925338,0.0,2882288.083390044,23443687.46871896,3.412310245209914,11.069338280899316,62.402992895084545
44,58,4331247.188628543,1221639.440000997,4340568.091478253,8366099.584657744,7.627824234599624,9.197862676118852,36.04678228959369
43,61,300000.0,1876047.8077141847,11900376.372515948,45578156.37238143,5.499449466204206,8.52502820219764,35.16237156137553
41,65,3337578.7735255,2615971.9025358814,16983716.014067203,40153454.62980955,6.748480230488322,10.2946686049521,53.06644569536502
48,64,2279095.4312725747,2379671.3880918147,22635800.21485407,25363357.556612674,3.3423210927411566,14.166167409844835,53.54399361559401
62,63,3746866.4432392414,3738473.49482104,7108113.16067663,24972346.025320664,5.981669149733256,8.984637981862283,24.289242852971498
41,68,4322432.364414476,726036.8461201503,903509.121860778,30189679.80657498,7.099099759046221,12.472669065720188,57.51459795126249
58,59,682819.2085427507,968452.8904218812,17230074.769552022,32144905.84979187,7.945629885306804,8.913694761257801,36.1023182487201
30,60,3361728.138377576,2424277.1134946505,6696536.60177823,3119113.447365425,4.236788160470325,7.47328435126313,31.791320420611974
34,61,1107510.132424359,3593788.327627129,26086728.78542222,18790068.890084404,5.651887843233604,16.053165363525757,36.31308072615393
50,56,3499655.304633166,830750.7315542619,0.0,13723352.269869186,4.438076861168012,12.02284069550286,37.00224288327487
51,64,4796818.532540769,1002541.6684708246,34504598.40662642,7997541.046668604,4.994966589267823,5.513556375461372,71.47363792348091
44,61,2418683.8261162178,2766513.4340643743,13301057.78125125,16758110.524014208,4.893347412913727,11.170903450861404,31.430530303248723
29,67,2809843.8566315337,116394.353205889,13492623.456169829,17793050.95989927,6.834466984068504,6.530283434387243,60.40901909655247
32,63,2347408.678876236,1837619.84530178,6117641.525810618,4149150.2875571847,3.2397178084295186,4.721550252533704,32.879020515854904
33,59,2115528.958841438,94980.41564339888,1674999.5717108585,16903485.77803039,3.802858991954905,5.94206571663822,39.58699758569071
51,58,1018858.3339124946,1629970.7339719122,20757458.46747223,17144367.41617177,4.791460575692927,6.905368427698309,33.38442674217321
40,63,2851292.7771551386,1685207.4696706517,26018522.885830995,37283601.48276897,5.9642114954878,9.895276085420749,63.44973168471128
46,50,3358406.186041688,1204283.506652495,19981909.38425337,37569526.59315358,4.426867217767047,10.67890025750208,56.474227409203
36,62,2014515.938065522,2467361.0014950563,31245685.098047294,29639665.934177566,6.4341240617058055,11.435412233589645,55.85626745483135
35,69,2167634.512078616,2430872.985448675,11739714.387347048,49412391.07644272,3.1363849855974664,12.901384283464331,58.07026815972245
25,65,826937.3784339568,4024009.6684981594,20907130.03326636,23603819.783252537,5.813573861454327,8.926847567897248,25.37460445593282
49,66,5213365.772310065,3281548.27801266,8362464.69662809,29051666.46810621,8.858629489341437,6.617872198761445,36.51876606441306
39,64,4851135.093767509,4672603.697712086,14490845.24716213,15587492.611988133,5.019763265587781,3.866780943123299,28.533971269072445
48,58,700319.2767490516,1683904.2243485197,12946888.987503808,24732050.214531902,4.980414742856279,14.779423478065498,32.762401923050405
53,55,2496294.307382834,1954423.778067273,11934918.127241312,16212994.616262624,5.303878481948484,9.047064420794506,31.27615759153061
53,59,3367328.8351000915,1979502.527470878,15907019.18532784,7152807.492977943,3.471290714845756,8.575757209553478,43.88181950601461
35,61,3336173.8302642847,1234402.082382141,20975134.475129813,10101426.313192513,3.2603348988443983,8.347950702889277,52.70683159933479
48,63,3174537.1469387244,1817614.914342017,28490329.39292538,45384894.82709214,9.13288957289992,8.248714876932993,62.15748112387918
46,57,3296675.0066524995,4028987.866611208,18458385.867602102,69332342.01797228,4.701140309604485,14.34862637242615,54.86860534728825
33,59,5149089.251329325,1691932.2409763534,15527014.928208267,34131889.3361164,3.9228294099698,15.33816463736798,71.70222063333561
39,68,1761798.630717391,2339765.146710969,11735759.571768207,8458918.221624494,6.81499552492267,11.434653130467693,32.87459657580969
51,68,300000.0,1310884.8953151638,32997688.093458287,50405748.04990013,4.670457005776566,8.385509490344539,66.0499472520097
46,66,3356624.7813484515,1257560.9560267162,5586740.550855625,25794527.002520517,6.586657960759456,9.138514412324923,42.982946286247056
51,66,3874339.6900725407,855103.4050464614,17157237.519603793,7601395.201330554,8.60874666844554,4.89993444809793,46.99285323703755
34,65,2880033.762445912,882963.5092783694,20963774.185968325,42999633.351009294,4.109302660051583,10.646112854397684,75.30440757798256
54,55,1494657.0943339828,1977498.8120765253,11571757.778024595,0.0,6.388440682663335,10.911660656647364,19.89933171238386
49,62,2787909.1157281846,3243043.1013801266,21419564.40693204,9807756.650247904,6.204483409790759,4.394068099686681,28.213556532953607
24,61,3752633.644967485,936378.820073576,13617400.028316442,25650758.37066626,6.668266249928632,11.21811580464924,60.61915856937179
40,61,972717.0590833476,2533575.995865761,9829779.890838595,36700121.24039053,5.585647762583284,10.356571909550464,29.011744191043476
40,63,5375911.954136293,1241742.40642595,14308199.243136212,34101370.86702435,6.393664777686161,9.452905410506814,69.87850220434734
39,57,5037924.678366456,3274226.269832543,19434255.0317123,40407806.86645858,6.640186172835666,11.437707720444974,54.83421541147991
31,65,1510374.4938069545,1671911.338074174,22310017.7111468,21723692.198922016,6.335898182011293,12.283359852666326,48.77745559264903
29,58,1953744.2208966776,1434653.5827630544,18352684.027578898,43894964.937503815,6.225444906275085,6.277959684195482,48.54573670745527
59,60,4682145.84200097,2306026.9571190225,32572020.50909632,8604385.836018302,4.138462049120491,7.984481033030335,55.019704990995194
