age,monthly_income,current_savings,investment_horizon_years,credit_score,expenses_per_month,debt_amount,marital_status,dependents,has_existing_investments,equity%,debt%,gold%,real_estate%
52,60312,283273,29,644,31513,62982,0,2,0,33.21138789327412,17.318207618621383,27.76709935463381,21.7033051334707
30,82027,467050,7,713,39965,23710,0,1,1,37.65418645560278,21.63548501477649,25.057973745423347,15.652354784197392
42,87880,132735,26,614,59953,214922,0,0,1,36.91679261782303,23.77378883442969,24.056759732197712,15.252658815549566
37,81937,319000,8,695,65321,5154,0,1,1,36.565146170039846,24.933374516822955,28.809879109892517,9.691600203244688
24,17472,278772,13,611,6636,259493,0,0,0,19.646924697885627,20.977216345653435,32.80401733022982,26.5718416262311
68,93953,142430,35,560,79972,14064,0,0,0,29.07571879748071,24.738177405678886,27.676292062388885,18.509811734451503
67,62016,244928,19,607,19880,101839,0,2,0,28.96706211779612,17.339899782073758,36.36299761060358,17.330040489526535
45,27432,21495,22,521,9794,149967,0,5,1,31.971062813330537,20.57236144253761,31.590980943784174,15.865594800347688
41,59275,163110,16,793,47590,49195,0,0,1,35.12887563342908,25.33201296712414,26.266009728100357,13.27310167134643
57,15000,490760,15,661,8934,223520,0,2,0,26.131544502482008,13.752897314464585,40.62229824181426,19.493259941239145
58,77349,28270,2,586,66794,108081,1,1,0,26.411311679168982,26.630378178934944,43.92244862163393,3.035861520262146
69,56169,218039,38,620,32409,60334,0,1,1,31.844508997093467,13.782299374983367,29.960225433933523,24.41296619398964
21,21897,61891,21,454,18736,47230,1,3,1,31.734443004993583,21.074741513714685,31.374529893459624,15.816285587832116
45,51298,271814,30,765,22764,14255,1,0,1,37.95418739545136,15.612296548608274,22.30429815054182,24.12921790539853
56,38776,191155,7,757,25974,122719,1,0,1,32.538449756379805,15.346700207999758,41.169228872509194,10.94562116311124
37,40692,416968,31,659,36487,54315,0,2,1,35.21034034159398,19.54518334892552,18.59091932545526,26.653556984025244
61,15000,199131,35,676,7884,46378,0,2,1,32.334885167830215,14.999431604629462,30.030530615941085,22.635152611599242
44,15000,84505,4,549,4513,359363,1,0,1,24.45261612757904,24.484373473613662,41.31072609243278,9.752284306374529
22,53109,5000,34,554,17973,38226,1,3,1,40.09849400890636,14.700931909903659,20.434178129372714,24.766395951817273
60,47947,251942,1,514,39097,251045,0,0,1,23.225987733899125,26.01952686664059,45.65035567072085,5.104129728739437
35,89219,84005,10,637,53097,442167,1,1,0,30.26743662983456,32.79762041950647,30.423715890981136,6.511227059677821
52,41047,177694,30,735,25532,207616,0,0,1,37.65521593186185,19.356985168541,24.072311782705537,18.915487116891615
59,44191,17761,32,619,34453,2365,1,0,1,32.90544337598647,19.230349273594218,31.347807113795785,16.516400236623532
26,45593,354579,3,678,35879,243563,0,0,1,33.378095199221505,27.28315882888569,27.798411105300346,11.540334866592449
21,54089,91535,10,728,31720,28807,0,2,0,39.8363577626191,22.140553814886104,27.062525140276534,10.960563282218274
67,62744,403501,9,520,51126,52301,0,1,1,26.77606443297208,19.63777134133545,42.12009934061514,11.466064885077328
43,47810,196423,17,798,27780,573303,0,2,0,29.260730405368733,32.26347570370625,23.721907489422257,14.753886401502768
59,77137,20719,3,743,54382,62299,0,0,0,28.688276553349706,28.16796459583778,43.14375885081251,0.0
37,129007,138494,27,691,41284,127648,1,1,0,39.61066654307693,18.78300531898454,21.551414995539446,20.05491314239908
54,35237,385155,35,724,13488,44653,0,1,1,33.92109502535641,13.704345620472417,24.434049960105604,27.940509394065565
61,71755,257487,4,728,58182,55335,0,1,0,26.089607341401415,24.487054058706615,40.1245233684148,9.298815231477157
49,60886,86600,4,673,29704,109245,0,0,0,28.67973602666163,24.461354228849938,41.215122113673516,5.643787630814927
29,91411,496404,32,764,45782,355443,1,0,1,38.04470193193863,22.991866149819714,13.966442631059758,24.996989287181883
33,66090,50042,38,614,46117,39830,0,0,1,42.05834348378231,22.731920086421397,17.116525329746306,18.09321110004997
26,38206,75228,11,687,25044,34101,1,3,1,36.81206231561823,21.447725576163222,30.773568448166817,10.96664366005175
26,25048,221624,39,756,8749,3195,0,3,0,38.83168877428538,16.777224582044386,13.220264216626996,31.170822427043237
40,78315,42423,6,435,59477,27094,0,1,1,27.050645354766374,27.904770910188653,38.003564950602524,7.041018784442443
23,27486,115901,35,685,18424,36524,1,0,1,40.494733114792766,15.435170463101302,16.862434288273047,27.207662133832887
37,95512,208777,32,708,77670,7793,1,0,1,36.308145973442485,22.219781358014654,21.161610769124096,20.310461899418776
69,76596,165237,23,513,47588,99506,1,2,0,27.883471798561075,23.314966126142526,34.611711577805984,14.189850497490408
32,62601,27017,37,673,34342,16266,0,1,1,42.63837444388011,17.322989517385157,19.32511354150225,20.713522497232486
68,20632,158934,26,587,10786,85866,0,0,1,27.29509310829514,16.768464692974224,37.09633401344738,18.840108185283245
67,80260,136047,34,682,24290,25136,0,2,1,36.63532074972096,15.753442047432639,28.72702485603665,18.884212346809758
65,108503,130575,38,642,35140,329351,1,1,0,32.4803723681971,20.233390499075593,28.08316369994719,19.203073432780123
21,47247,279835,11,574,17893,44024,1,1,1,40.137146053918144,17.647574306025973,29.385941131745824,12.829338508310064
37,37743,32514,21,739,32373,11704,1,1,1,36.537972499524805,19.403764606157075,25.73417090484822,18.32409198946989
23,57239,222812,24,617,47416,217060,0,0,0,30.33758534959054,29.7350613638172,19.936035470579785,19.991317816012483
46,74008,228957,15,672,44280,61707,1,1,0,29.519328915819937,23.489747479367814,31.127052665122406,15.863870939689853
35,44063,205193,3,755,17982,205856,1,0,0,28.976080095453018,24.1112569525074,39.11672008113896,7.795942870900638
56,86976,112825,2,577,33717,44961,0,1,0,24.854848342974663,20.369048172816274,51.55367991302292,3.2224235711861433
52,117322,80547,7,651,53226,83187,0,1,1,34.46960707885443,24.094591062959747,34.133039597059245,7.302762261126587
52,69907,80319,5,610,59087,70732,1,0,0,24.884758512713397,29.28205393219,40.30397060827325,5.5292169468233645
24,50250,211766,29,628,30797,97948,1,2,1,39.363783186070364,19.393197374440962,19.267553519980012,21.975465919508654
38,73200,110232,32,822,57273,61630,1,3,1,41.599016112230444,21.019116802846924,17.848602183177718,19.53326490174491
69,95319,66103,30,687,57577,82413,0,1,0,32.42059528973542,20.511174960799472,29.566501113101385,17.501728636363726
39,64789,157133,8,675,43127,136480,0,0,1,35.425931919004775,24.144410598126072,32.596183028372536,7.833474454496613
63,74553,290252,32,692,49656,64272,1,0,1,34.467800538669415,18.703335266337774,26.43413197739553,20.394732217597277
55,81143,10157,2,684,25868,138395,1,1,0,30.480037209286152,22.27819078831367,43.57949731574759,3.6622746866525926
60,33737,572873,10,504,19134,150338,1,1,1,23.223700878636354,12.691333314146164,43.936026192888626,20.14893961432885
34,73774,16264,37,834,60378,165841,1,1,1,41.55671147128367,25.823936125737568,12.905115430214353,19.714236972764418
53,19742,114705,3,533,11716,76398,1,2,0,18.68521405357135,20.49173555684182,50.02325824593517,10.799792143651663
34,40247,131433,23,789,22586,456,0,3,1,38.09843352419334,19.828274768781405,24.523681133912785,17.549610573112478
54,94370,23799,34,699,58125,168053,0,1,0,33.67912326979241,22.760042134356105,25.98330247360183,17.57753212224965
24,86131,395538,18,664,45516,287740,0,2,1,36.50548150953626,23.192018719822045,20.2450041470051,20.05749562363659
44,51895,102024,33,626,31616,126880,0,1,0,32.39792625226668,19.463958289875297,27.26750916818451,20.87060628967353
49,111174,24713,33,850,42380,89218,1,0,0,38.06900359782912,20.312324403412102,21.810984798731496,19.80768720002728
39,20694,198952,17,698,18226,98406,0,1,0,30.55619918566219,18.609365959815435,31.670429762330137,19.164005092192237
26,53847,174220,6,651,17256,122869,1,1,0,30.35253508426518,23.549380538715276,33.30820563849139,12.789878738528174
53,68253,526914,13,607,40264,782263,0,2,0,24.44399845211308,28.63890709778991,31.16630098380678,15.750793466290238
69,15000,93205,21,598,6389,7688,0,1,1,26.17316341679655,14.365740498032745,43.1623359320254,16.298760153145295
60,55270,49871,31,654,18516,2569,0,1,1,33.6356026399268,16.177770077630292,29.949812052388346,20.236815230054557
39,26265,9899,21,576,18149,399470,0,5,1,26.290293324070024,25.187078699962566,34.79455624373874,13.728071732228669
21,26948,211354,33,704,24013,69680,0,1,1,38.513548201975404,18.108466358169753,16.1667671531745,27.21121828668034
25,51833,153671,28,598,38862,113719,0,1,0,35.785515247211364,22.680443490034076,20.915609240562897,20.61843202219167
47,15000,575617,6,730,6786,168018,0,0,1,29.81301182931684,15.251195783472218,37.65297998299771,17.282812404213242
36,35761,199259,8,729,21314,162620,0,1,1,33.43181072173873,21.84137070175739,36.93168027513883,7.795138301365051
26,15000,432876,13,646,4948,125020,1,1,1,37.598880630790724,13.48875165034259,26.903370519304808,22.00899719956188
60,63714,764320,34,696,39439,76614,1,0,1,33.274780003280426,14.077650339773532,23.210321047505673,29.43724860944037
33,63130,89499,22,700,22706,102985,1,1,1,38.28447937695182,18.24539706764613,22.66358467772068,20.806538877681373
68,49544,26059,1,533,38484,156963,0,0,0,18.931653342574045,26.443499807712946,54.624846849713,0.0
55,89893,34875,13,789,30026,228308,0,1,1,38.352916654994836,22.238508391847862,31.364376834796957,8.044198118360347
39,51115,61324,1,630,15621,16340,1,4,0,32.23837267061555,20.18989526599495,45.51591851955889,2.055813543830611
32,59308,113776,10,706,48450,39081,1,0,1,35.37177812180852,28.956540172962487,29.78022254561966,5.891459159609348
36,32820,20894,5,708,28406,60819,1,1,0,29.035717278158625,24.27521108908038,43.15393732052763,3.535134312233383
63,15000,57461,20,451,5278,131414,0,0,1,26.103577008039082,15.451208394255058,46.03975060759482,12.40546399011104
30,55640,58859,13,597,26003,60436,0,0,1,34.51804074539055,23.156168880358095,30.608279766797263,11.717510607454102
45,51722,5000,37,717,38533,32757,1,0,0,34.76959940671572,19.542843817524826,23.385153335396687,22.302403440362752
40,111297,69955,10,655,69426,4045,1,0,1,34.66130299587336,27.36528068592923,32.92578336742543,5.047632950771984
51,80023,19755,3,705,69583,221806,1,1,1,29.862973830265354,33.58291496388675,34.1194074409462,2.4347037649016947
24,47606,89858,34,657,25398,65147,0,1,1,39.23805441467392,14.7560172991349,17.773327706760174,28.232600579431004
64,64250,35012,34,748,19403,47919,0,2,1,36.928614486572364,16.177706545862918,29.521303800631983,17.372375166932738
43,87211,276258,30,659,27196,90814,0,0,1,37.887996472789155,14.870510263263245,23.80499432971048,23.436498934237132
22,75503,13432,37,764,48239,15739,1,1,1,42.59744829419528,21.631909852859383,13.451695566999385,22.31894628594594
42,110067,321182,4,572,82689,60772,1,0,1,31.025743816680823,27.34446367022087,33.00163330947829,8.62815920362002
57,36318,139001,34,640,28123,167216,0,3,1,32.616041157129786,19.365286669759744,27.62596676133188,20.392705411778593
28,89251,98188,32,603,75587,159870,0,1,1,37.9481988976744,25.24417823332709,15.964348191561562,20.84327467743695
27,47314,127670,21,681,20697,177355,0,3,1,35.83573101066899,20.81638144193042,22.872734793718372,20.475152753682217
34,65808,75485,24,628,48898,75602,1,0,1,35.69065910333013,21.08011842727966,24.08260212302707,19.14662034636315
23,43270,21843,9,632,34454,55238,1,1,0,26.08272593718235,33.0124862472988,34.968477475978034,5.936310339540817
36,55740,232307,24,594,44690,213656,0,0,1,33.07460624729636,23.147082934963482,25.794996748829334,17.98331406891082
39,66347,420778,25,613,36286,22836,0,1,0,30.74528198312503,17.80258869504286,29.173823981260593,22.27830534057153
38,77798,479534,36,649,52559,154978,0,1,0,31.261053926886756,22.28140838433161,20.25104208029082,26.206495608490815
36,61841,177731,8,488,39017,262654,0,1,1,30.31975165240513,29.765190730641194,34.25816721453437,5.656890402419319
28,15000,84515,29,466,9877,40450,0,1,1,28.6424809950289,21.814905187308472,24.47005855197955,25.07255526568306
53,57692,104124,25,655,27070,26447,0,1,1,36.290006192652605,14.465099178857074,33.79890668143836,15.445987947051965
69,104112,171188,35,428,73913,86222,0,1,1,32.4792903086022,22.498968125830057,28.259994265977255,16.761747299590485
32,57454,277122,38,635,41712,29261,1,2,1,36.82308730283469,19.2120516080486,19.137034695888083,24.82782639322863
31,104954,75090,28,620,43825,245538,0,1,1,38.62541986907979,24.621292820562054,20.975511091889658,15.777776218468489
25,56394,397805,19,693,31929,33632,1,2,1,37.491282313837075,16.168802471757626,21.262370509654527,25.07754470475077
47,15000,62714,32,596,8298,45219,0,0,1,31.659146916698433,17.30245047017966,27.596038669335172,23.442363943786738
32,47011,121097,37,776,35228,263161,0,3,1,43.1024099033964,24.502755152475917,12.739491594000254,19.65534335012743
37,43247,520562,28,718,30268,27623,0,1,0,28.06474259554158,17.06675615285351,26.087491949018254,28.781009302586668
26,53114,445413,35,529,31109,259314,0,0,1,32.873901277071056,23.025043801078937,16.856033125194877,27.245021796655134
53,24440,190382,8,627,16900,28257,0,1,1,29.24399432804555,16.9099433227383,46.0618224111176,7.78423993809855
25,59735,62783,23,772,27341,291386,1,1,1,40.80774588412426,26.661678155536933,17.560248044901222,14.970327915437585
48,50152,39556,23,594,22037,45864,1,3,0,31.587885173527685,17.743531469753897,34.15603091930545,16.512552437412968
34,98636,13366,32,646,43789,33921,0,0,1,41.361635016186305,20.566207187605173,19.5021199114887,18.570037884719824
25,23693,197319,10,762,7527,77824,1,2,1,37.483365454710544,17.699750175821276,28.92232359564146,15.894560773826715
53,67370,112012,17,607,48145,55296,1,0,0,29.441618044429696,23.504179409764188,36.25432720089247,10.799875344913653
68,72331,135889,35,740,64483,27040,0,2,0,31.424772059966966,21.48466728962962,27.376174510521682,19.714386139881732
61,83249,102304,35,577,40410,49563,0,1,1,36.878481101296444,17.82938969787296,26.919031803120397,18.3730973977102
39,49092,105537,3,419,42116,149889,0,1,1,26.08196476893995,24.832441322543968,42.86440218979069,6.2211917187253745
42,66624,135510,36,748,44233,213984,0,0,1,38.304659269271,21.813976068447072,17.993007144034337,21.888357518247602
25,70598,393033,29,685,30707,206285,0,2,0,32.91234679910967,21.140094166288932,18.29241911703437,27.655139917567016
22,15000,5000,27,690,4606,169673,0,0,1,42.18899422976933,19.751676373819375,21.06581797856497,16.993511417846328
50,50169,258825,31,563,36836,654,0,0,1,33.032848231721864,17.9174896015198,27.091520208767534,21.958141957990787
67,59020,79223,34,569,42373,66741,0,3,1,31.498913614409506,16.102273094181506,31.76642255632633,20.632390735082648
59,62537,218591,12,742,27363,22211,0,0,1,33.99529083513238,15.174580751545566,38.750193587177485,12.079934826144557
24,62170,474670,37,669,31061,9158,0,0,1,40.878874617253345,17.316158722819516,12.816310555510317,28.988656104416823
53,73126,58512,25,641,61340,159763,1,1,1,33.35780453896556,26.906660239275386,26.10961776082145,13.625917460937584
33,118128,15011,2,668,46582,189283,1,1,1,38.22108900016462,27.29099197182726,29.806897598734373,4.681021429273737
40,42137,42297,30,771,33762,202240,1,1,1,38.07335809595943,25.70642563208815,19.820723141242432,16.39949313070999
27,71435,40184,9,708,28683,265213,1,0,1,37.53801903724212,25.152231389653977,30.250386601373457,7.059362971730445
35,99039,216674,23,612,58337,107006,1,1,1,36.62583106082073,23.248926705315405,22.634115560563025,17.49112667330085
43,15000,10217,9,538,8990,753805,1,2,0,20.03759224543128,30.4567138081632,42.95994403932241,6.545749907083111
34,68044,8364,20,697,39686,79333,1,0,1,34.80256944670994,24.241316621438592,26.25273197292965,14.703381958921796
43,15000,189263,1,576,7091,257983,1,0,0,22.473546692236397,25.955993607582883,46.60910927126214,4.961350428918576
39,125567,130168,39,555,56758,14381,0,0,0,37.58502542046984,19.092699300008995,20.306404153411314,23.01587112610985
49,75662,86542,23,755,55981,19350,1,1,0,31.26031357496758,23.27270073337514,27.634853952338794,17.83213173931848
40,71613,137045,18,720,33329,107094,0,0,0,31.994770251134874,23.34249949041474,28.363480092446746,16.299250166003635
49,15000,212634,32,681,9989,15905,1,0,1,36.25500604872601,13.371092282744979,27.368833539649636,23.005068128879383
44,44865,17476,9,551,36250,9394,0,1,0,26.076621950179813,21.29613652815689,42.990536848332816,9.636704673330486
38,45006,128934,11,793,36104,26188,1,0,1,34.480647902848844,25.330592730402813,30.041440638205774,10.147318728542578
30,112994,278343,1,732,45230,185878,1,2,1,37.748047365878364,27.927192335535377,28.839986115729005,5.484774182857256
61,81876,72014,11,626,56727,314831,0,0,1,31.498092685077456,29.02040305052883,33.07805556839724,6.4034486959964765
28,15000,230363,33,609,9920,48680,1,1,1,39.0974279872527,15.536620838754489,19.905385912012132,25.460565261980676
46,74085,298728,30,656,34759,441499,1,0,1,34.56894834189562,23.919362745843156,22.276405919251964,19.23528299300927
49,15000,275196,5,612,8023,199004,1,0,1,26.630794716178453,18.363260574449026,42.29080366355004,12.715141045822485
30,15000,168135,1,827,7066,30759,1,0,1,34.68562903581576,18.290386106149757,35.80774114481478,11.21624371321972
37,73603,202164,10,619,45798,105860,0,0,0,29.10510169047955,26.92374127918411,31.82457741323539,12.14657961710095
22,82343,247942,13,565,64406,480717,0,1,1,31.182714911406418,32.99017723289144,21.597741161005377,14.229366694696777
26,73763,211707,27,777,60965,226687,0,1,1,37.704940798985795,25.60200863322306,16.260972506547507,20.43207806124364
25,116387,96143,8,604,85392,54186,1,1,1,38.281550682943184,32.088464250599166,24.732935006822903,4.897050059634746
48,71063,27729,28,713,41932,43890,1,1,1,36.42122407160661,21.552511598853076,25.81233158019075,16.213932749349574
61,65103,59308,2,704,56955,205280,0,1,0,26.289406884045498,28.40659312136732,40.774780962655484,4.529219031931689
25,23520,37159,12,645,15013,95599,1,1,0,29.5592059968497,22.13426375236935,34.910741698064456,13.395788552716494
38,85728,71767,27,572,50333,21415,0,1,1,39.364988750429,21.731704403260498,23.804405403676807,15.09890144263371
46,15000,107525,13,646,12210,47670,1,1,0,25.823849748617477,22.79709780832249,41.62626552135451,9.752786921705543
40,120611,511252,22,556,49543,130099,1,2,1,35.5162541242069,18.75590843627401,24.760033231221552,20.967804208297533
61,86124,512886,15,648,33995,19949,0,2,0,30.075369700530434,18.38143218155139,34.415974799722505,17.127223318195682
69,143694,234862,31,712,110576,143964,0,0,1,36.19003012190164,25.819896509956752,22.366432228026916,15.623641140114678
47,71680,627050,7,787,58945,148515,0,2,0,31.321578762995145,20.891388650230454,31.21751158198463,16.569521004789756
69,87605,995608,39,563,30106,37888,1,0,0,30.57467188957207,9.86720469164558,25.406177951368424,34.15194546741394
32,51685,346409,35,630,39200,60906,0,0,1,37.21551502370728,16.797288956683605,19.337591139825555,26.64960487978355
27,58702,13255,7,608,32560,328839,0,2,0,26.50831404145984,35.795582194010564,30.971212916160727,6.724890848368865
23,28454,88832,12,672,20550,165960,1,0,1,33.47815126825034,22.73283406541347,26.890525341491834,16.898489324844338
30,16569,122212,14,528,6312,186033,0,1,1,26.435311090908748,21.31379592384484,40.33464339297664,11.916249592269775
54,65685,21197,34,576,58052,87146,1,1,1,33.49151697768391,21.08484191607812,27.964776264742202,17.458864841495775
45,58525,264568,39,515,48503,28765,0,0,1,33.66121972271197,19.181994955762786,22.848535349590936,24.308249971934305
55,27721,25755,9,535,15068,107360,0,1,1,24.31429535854208,21.36105398004283,46.46655316277935,7.858097498635733
36,33038,77347,33,597,27620,177464,1,1,0,28.817761999877543,24.870871992893196,25.448338694769557,20.86302731245971
22,60974,11424,12,784,51032,467,1,3,1,40.792287783649925,27.937224491249957,21.954118898770094,9.31636882633002
44,27206,118973,34,678,15691,14494,0,1,1,38.89389608591197,15.224926568999614,24.772945909128865,21.108231435959553
30,70699,145427,27,655,61376,77162,0,1,0,33.25510167826186,29.57630443873787,20.319967516071628,16.84862636692864
58,28137,212591,22,758,24932,68979,0,3,1,33.80943485431984,16.903412291170554,32.13799279840908,17.14916005610052
42,67676,66352,18,681,29122,483988,1,0,1,36.24130379089138,23.737988123245447,29.30226096578043,10.718447120082738
46,25479,142863,18,688,8662,11602,0,0,0,29.63213501458307,14.751171734744759,37.55490557680422,18.06178767386795
63,25605,211970,37,612,12768,46932,0,3,0,29.451955533990198,14.533105361401102,30.69666903957724,25.318270065031456
59,15000,229701,7,599,8899,202560,1,0,0,20.743869037319453,20.600780154179844,49.56164281493746,9.093707993563243
47,55192,57444,4,545,19626,113742,0,0,1,28.709497094210768,23.96596898828905,43.466316962372936,3.858216955127252
49,103622,11217,16,602,39831,98959,1,0,1,36.82249812761139,20.330139624087675,32.46248766660439,10.384874581696545
67,101920,6135,22,628,89997,162204,1,2,1,32.44014209159419,27.856259793845023,28.026463874799028,11.677134239761763
58,69722,233804,36,678,51760,4897,0,0,1,36.14364617633334,17.842420003677802,22.81109798050263,23.202835839486212
40,15000,77896,20,647,12374,353614,0,1,1,34.17673877953834,19.677586182019315,29.94619767607631,16.199477362366036
47,85316,23009,31,621,75307,25474,1,2,1,35.320877567255664,23.941426817875843,23.201966473968618,17.535729140899868
61,66770,32630,33,577,35180,10246,1,0,0,32.65245191135765,17.519683510578695,32.76505894250919,17.062805635554465
40,47805,232492,13,682,34071,49672,0,0,0,30.595248613190257,21.333125837848566,33.351557634642056,14.720067914319129
64,96221,146168,20,610,39490,145423,1,3,0,31.569715691847055,22.038902215129312,32.37410665442827,14.01727543859537
39,78463,111353,38,678,49510,31595,1,0,1,40.25656528606849,16.839485193731505,19.698485986187226,23.205463534012775
40,118846,156085,22,497,50619,6138,1,1,0,32.748663171145175,22.59431792146435,30.00529885299289,14.651720054397591
55,17831,23667,39,677,7065,7095,0,0,1,37.766575605149754,12.206037672177654,26.487132615779252,23.54025410689334
67,20177,61481,23,710,7244,35579,0,0,1,32.94881124610782,12.869772652834474,37.954311363922514,16.227104737135186
22,25231,74961,33,700,16345,17441,1,1,1,38.4261380365154,18.27939510984947,17.128555657511153,26.16591119612397
50,51449,60417,30,634,44756,55909,1,2,1,35.84589330015892,17.403470879729273,27.828093563350958,18.922542256760856
54,107645,319707,14,723,40187,22805,1,1,0,32.50158528613351,21.05294898746322,33.565695826850124,12.879769899553137
42,41292,139342,36,548,24832,50649,1,1,1,34.37497996061144,16.032354115603813,25.016094720993053,24.57657120279169
23,41934,209092,8,643,29867,70544,0,2,1,36.35118319630411,26.60186305371167,27.081717290979167,9.965236459005048
26,72519,43218,22,635,43331,162827,0,1,0,35.129774628073065,26.397087757607846,25.546445551415886,12.9266920629032
35,85295,49060,4,733,72250,30959,1,2,0,31.35355972552582,28.365763825827262,35.6074961556468,4.673180293000125
47,15000,40852,35,488,5996,77337,1,2,1,34.14999580035189,12.771457747954074,29.66352789155894,23.4150185601351
30,91191,186350,8,565,28679,202719,1,0,1,33.87053021042444,22.746062205275216,31.323240955650018,12.060166628650318
29,40344,68689,34,790,21377,515521,0,0,1,39.23210453262451,24.328406682947683,16.004549592383828,20.434939192043974
53,56927,83094,22,456,36051,97785,0,2,1,32.4030666960967,18.315403817856605,33.80510204706796,15.476427438978737
52,102548,197576,25,715,46423,67944,1,0,0,34.244240706757985,20.36426962731633,27.497088711790312,17.894400954135374
68,53507,570942,25,594,21459,119809,1,1,1,32.437256715270166,12.87437070501754,30.86432013096556,23.824052448746734
26,15000,28254,17,670,11743,79933,0,1,0,31.69412456193637,21.352420760379633,32.60027039973466,14.353184277949344
61,15783,10356,16,763,6520,21604,0,0,0,30.84690809354416,14.304002269109864,40.219997563294534,14.629092074051433
56,59127,34675,39,673,33442,73820,0,4,1,35.322688415275415,18.691680821331534,26.043506487763462,19.94212427562959
22,49969,212460,15,765,43607,464162,0,2,1,35.703115558609554,31.374035914908283,19.341725199654938,13.581123326827235
49,61784,34632,17,611,41248,122741,1,2,0,29.068428457933397,22.39418944038726,34.22108325625646,14.316298845422871
24,47962,140467,35,621,28711,39994,1,0,1,38.753815189318004,19.998812019883772,18.21858013371001,23.028792657088214
21,97243,142779,33,713,50191,352827,1,2,1,42.60330335548858,25.056259853403613,11.243566042693502,21.09687074841432
39,60743,55798,39,615,37188,59037,0,1,1,38.39791203174419,18.24347126521709,19.045122688942747,24.313494014095987
46,15000,11392,18,698,11108,59339,1,1,1,35.11612860297027,17.988044220677413,36.78251081458263,10.113316361769686
45,84496,81519,30,745,67048,115041,1,0,1,37.00677125931232,25.383059409057452,21.82922758709299,15.780941744537236
30,117188,33082,23,719,80849,100990,1,2,1,40.696550102558426,26.868084137699572,20.260434626754673,12.174931132987327
35,64648,32627,37,524,50049,41173,0,1,1,35.7587840085287,20.973516975465035,20.712979860016926,22.554719155989343
42,66977,118300,7,623,23646,75526,0,2,0,29.46549297800278,22.755990399540675,38.349029668,9.429486954456557
68,36603,178907,10,673,11296,48508,1,1,0,23.35679243697665,17.713706790547693,45.93092464464712,12.998576127828532
41,52726,12546,16,630,39051,160629,0,1,1,31.56836820435103,25.17393187134942,31.02334496491597,12.234354959383573
42,75086,138162,28,656,34315,15682,1,0,1,40.56159853786572,16.945558143816122,24.31073043780797,18.182112880510193
56,93954,45221,23,674,77663,166476,1,1,1,31.355076288176516,25.632453241622287,28.65913846452862,14.353332005672584
54,73380,178993,34,608,45606,21089,0,2,0,30.560222976033213,21.935209458512585,27.53926190510146,19.965305660352747
50,114541,265899,18,635,67248,43831,0,1,1,33.77489426404194,23.422906708962504,28.738768756695855,14.063430270299706
45,62954,263222,23,556,48077,48656,0,1,1,32.16217652782342,20.959233201355136,28.637604346789463,18.240985924031982
65,26349,73890,20,612,19620,557671,1,0,0,22.328397094577962,26.15999247451747,38.53814123901419,12.973469191890382
48,27208,134022,31,528,19659,106940,1,2,1,31.619195494078305,15.329450417313502,29.065801849928754,23.985552238679432
21,97032,252544,14,659,69275,180369,0,2,0,33.47993655111324,30.83785053458335,22.90203319755272,12.780179716750691
69,90213,10038,23,635,54961,97264,1,2,1,31.966129094350876,21.61475689689102,34.69206048794856,11.727053520809552
65,15000,148872,2,577,12838,490065,0,2,1,23.10250834426311,24.290594831285755,47.64524111955344,4.961655704897697
24,53715,289772,29,793,44818,23432,0,1,0,35.46610930606327,20.89597717410914,17.97377769720941,25.664135822618178
27,54804,74525,9,630,27272,111426,0,1,1,33.90247305042227,25.381125254614645,32.218311875869965,8.498089819093108
69,37454,97235,33,673,29319,191572,1,0,0,30.300131538014064,19.892293741935188,32.55023678592359,17.257337934127158
29,17689,191959,12,599,14764,118843,1,1,1,36.66241877297566,15.16123299027003,34.07534582406059,14.101002412693727
56,36792,11248,19,617,24685,272689,1,1,0,26.86036133888242,24.53070082598337,35.696810122705635,12.912127712428573
39,31400,77947,20,676,19887,110167,0,2,1,33.38805003659822,19.77159620838643,31.427298498536537,15.413055256478813
21,18406,56091,37,623,12941,210147,1,0,0,33.4027667793294,21.809131842313807,18.03881116427688,26.749290214079913
30,84872,5000,31,650,33765,23201,0,1,0,38.46249857465259,19.80200499480385,22.422559569532453,19.312936861011114
56,68488,34900,35,715,24135,36468,0,2,1,39.24210672583941,15.283596864006277,26.559321346487845,18.91497506366646
29,46076,80638,21,609,36496,70453,0,1,1,35.38965278022645,23.56253555607347,25.712747353691046,15.33506431000902
65,15000,35190,13,543,9659,228956,1,3,1,24.79744020073658,19.54226339408301,45.69027105190587,9.970025353274552
66,51028,147569,39,528,19059,66732,0,0,1,31.68582971651575,14.606501599011908,32.52101750245042,21.186651182021915
62,75632,95262,27,765,41581,118489,1,2,1,36.34658281426715,18.71181223806216,28.06054064193153,16.881064305739173
52,37919,6445,25,724,18160,60464,0,1,0,30.955694689606155,19.245189309480658,29.58723219345631,20.211883807456875
52,25501,51462,2,702,21045,196615,1,0,1,27.10147274971513,28.823280424753726,41.5251982175845,2.5500486079466307
26,56309,5000,35,615,34029,26820,0,1,0,38.057431063109256,22.392987402971322,19.326184999310236,20.223396534609186
68,70052,70940,8,543,45289,108100,1,1,0,22.383984914922582,24.52333645862758,44.06125166971586,9.031426956733975
58,15000,47985,33,627,6617,103499,1,0,1,33.14734479064873,13.55687137407886,30.29022453916847,23.005559296103943
